ea,name,name_origin,source_kind,original_symbol,demangled_symbol,translated_alias,segment,size,xrefs_to,flags,is_thunk,is_library,is_default_sub
862448,plt_TBSPTree_TBSPTree_TBSPTree_int_int_int_int_bool,elf_symbol,plt_thunk,._ZN8TBSPTreeC1EPS_iiiib,"TBSPTree::TBSPTree(TBSPTree*,int,int,int,int,bool)",plt_TBSPTree_TBSPTree_TBSPTree_int_int_int_int_bool,.plt,16,12,5312,True,False,False
862464,plt_openAndroidURL_TString_const,elf_symbol,plt_thunk,._Z14openAndroidURLRK7TString,openAndroidURL(TString const&),plt_openAndroidURL_TString_const,.plt,16,1,5312,True,False,False
862480,plt_CyaInt_CyaSSL_new_CyaInt_CYASSL_CTX,elf_symbol,plt_thunk,._ZN6CyaInt10CyaSSL_newEPNS_10CYASSL_CTXE,CyaInt::CyaSSL_new(CyaInt::CYASSL_CTX *),plt_CyaInt_CyaSSL_new_CyaInt_CYASSL_CTX,.plt,16,1,5312,True,False,False
862496,plt_TScriptSpace_runScript_void,elf_symbol,plt_thunk,._ZN12TScriptSpace9runScriptEv,TScriptSpace::runScript(void),plt_TScriptSpace_runScript_void,.plt,16,1,5312,True,False,False
862512,.opendir,ida_named_non_elf,,,,,.plt,16,3,5312,True,False,False
862528,.execvp,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
862544,plt_GuiControl_onWake_void,elf_symbol,plt_thunk,._ZN10GuiControl6onWakeEv,GuiControl::onWake(void),plt_GuiControl_onWake_void,.plt,16,6,5312,True,False,False
862560,plt_TScriptProperty_TScriptProperty_TString_const_bool,elf_symbol,plt_thunk,._ZN15TScriptPropertyC1ERK7TStringb,"TScriptProperty::TScriptProperty(TString const&,bool)",plt_TScriptProperty_TScriptProperty_TString_const_bool,.plt,16,5,5312,True,False,False
862576,.__assert2,ida_named_non_elf,,,,,.plt,16,12,5312,True,False,False
862592,plt_TUpdatePackage_initStaticVars_void,elf_symbol,plt_thunk,._Z29TUpdatePackage_initStaticVarsv,TUpdatePackage_initStaticVars(void),plt_TUpdatePackage_initStaticVars_void,.plt,16,1,5312,True,False,False
862608,plt_TServerList_showConnectFailure_TString_const_bool_bool,elf_symbol,plt_thunk,._ZN11TServerList18showConnectFailureERK7TStringbb,"TServerList::showConnectFailure(TString const&,bool,bool)",plt_TServerList_showConnectFailure_TString_const_bool_bool,.plt,16,1,5312,True,False,False
862624,plt_TPlayer_keyCheck_void,elf_symbol,plt_thunk,._ZN7TPlayer8keyCheckEv,TPlayer::keyCheck(void),plt_TPlayer_keyCheck_void,.plt,16,3,5312,True,False,False
862640,plt_TDrawingPanel_drawLine_TPoint_const_TPoint_const_float,elf_symbol,plt_thunk,._ZN13TDrawingPanel8drawLineERK6TPointS2_f,"TDrawingPanel::drawLine(TPoint const&,TPoint const&,float)",plt_TDrawingPanel_drawLine_TPoint_const_TPoint_const_float,.plt,16,2,5312,True,False,False
862656,plt_TClient_sendWantWeaponScript_TString_const,elf_symbol,plt_thunk,._ZN7TClient20sendWantWeaponScriptERK7TString,TClient::sendWantWeaponScript(TString const&),plt_TClient_sendWantWeaponScript_TString_const,.plt,16,1,5312,True,False,False
862672,plt_GuiControl_onStyleUpdated_void,elf_symbol,plt_thunk,._ZN10GuiControl14onStyleUpdatedEv,GuiControl::onStyleUpdated(void),plt_GuiControl_onStyleUpdated_void,.plt,16,2,5312,True,False,False
862688,plt_GuiPopUpMenuCtrl_initObject_void,elf_symbol,plt_thunk,._ZN16GuiPopUpMenuCtrl10initObjectEv,GuiPopUpMenuCtrl::initObject(void),plt_GuiPopUpMenuCtrl_initObject_void,.plt,16,2,5312,True,False,False
862704,plt_THashStrings_contains_TString_const,elf_symbol,plt_thunk,._ZN12THashStrings8containsERK7TString,THashStrings::contains(TString const&),plt_THashStrings_contains_TString_const,.plt,16,22,5312,True,False,False
862720,plt_TSetup_addDesktopIcon_TString_const_TString_const_TString_const_TString_const,elf_symbol,plt_thunk,._ZN6TSetup14addDesktopIconERK7TStringS2_S2_S2_,"TSetup::addDesktopIcon(TString const&,TString const&,TString const&,TString const&)",plt_TSetup_addDesktopIcon_TString_const_TString_const_TString_const_TString_const,.plt,16,1,5312,True,False,False
862736,plt_THTMLAtom_clear_void,elf_symbol,plt_thunk,._ZN9THTMLAtom5clearEv,THTMLAtom::clear(void),plt_THTMLAtom_clear_void,.plt,16,2,5312,True,False,False
862752,plt_TString_strncasecmp_char_const_char_const_int,elf_symbol,plt_thunk,._ZN7TString11strncasecmpEPKcS1_i,"TString::strncasecmp(char const*,char const*,int)",plt_TString_strncasecmp_char_const_char_const_int,.plt,16,2,5312,True,False,False
862768,plt_TFiles_fileSize_TString_const,elf_symbol,plt_thunk,._ZN6TFiles8fileSizeERK7TString,TFiles::fileSize(TString const&),plt_TFiles_fileSize_TString_const,.plt,16,8,5312,True,False,False
862784,plt_TGraalVar_copyFrom_TGraalVar,elf_symbol,plt_thunk,._ZN9TGraalVar8copyFromEPS_,TGraalVar::copyFrom(TGraalVar*),plt_TGraalVar_copyFrom_TGraalVar,.plt,16,10,5312,True,False,False
862800,plt_GuiScrollCtrl_getChildrenFitWidth_void,elf_symbol,plt_thunk,._ZN13GuiScrollCtrl19getChildrenFitWidthEv,GuiScrollCtrl::getChildrenFitWidth(void),plt_GuiScrollCtrl_getChildrenFitWidth_void,.plt,16,3,5312,True,False,False
862816,plt_TDrawingPanelPort_setSize_int_int,elf_symbol,plt_thunk,._ZN17TDrawingPanelPort7setSizeEii,"TDrawingPanelPort::setSize(int,int)",plt_TDrawingPanelPort_setSize_int_int,.plt,16,2,5312,True,False,False
862832,plt_guiBitmapCtrl_initStaticScriptVars_void,elf_symbol,plt_thunk,._Z34guiBitmapCtrl_initStaticScriptVarsv,guiBitmapCtrl_initStaticScriptVars(void),plt_guiBitmapCtrl_initStaticScriptVars_void,.plt,16,1,5312,True,False,False
862848,plt_GuiCanvas_GuiCanvas,elf_symbol,plt_thunk,._ZN9GuiCanvasD1Ev,GuiCanvas::~GuiCanvas(),plt_GuiCanvas_GuiCanvas,.plt,16,1,5312,True,False,False
862864,plt_TGUIRender_renderBitmapPartToRectangle_TString_const_TRectangle_const_TFloatRectangle_const_bool_TPoint_const_float,elf_symbol,plt_thunk,._ZN10TGUIRender27renderBitmapPartToRectangleERK7TStringRK10TRectangleRK15TFloatRectanglebRK6TPointf,"TGUIRender::renderBitmapPartToRectangle(TString const&,TRectangle const&,TFloatRectangle const&,bool,TPoint const&,float)",plt_TGUIRender_renderBitmapPartToRectangle_TString_const_TRectangle_const_TFloatRectangle_const_bool_TPoint_const_float,.plt,16,8,5312,True,False,False
862880,plt_TDrawingPanel_setSize_int_int,elf_symbol,plt_thunk,._ZN13TDrawingPanel7setSizeEii,"TDrawingPanel::setSize(int,int)",plt_TDrawingPanel_setSize_int_int,.plt,16,5,5312,True,False,False
862896,plt_TTilesPanel_clearTile_int_int,elf_symbol,plt_thunk,._ZN11TTilesPanel9clearTileEii,"TTilesPanel::clearTile(int,int)",plt_TTilesPanel_clearTile_int_int,.plt,16,1,5312,True,False,False
862912,plt_TGraalVar_loadFolder_TString_const_bool,elf_symbol,plt_thunk,._ZN9TGraalVar10loadFolderERK7TStringb,"TGraalVar::loadFolder(TString const&,bool)",plt_TGraalVar_loadFolder_TString_const_bool,.plt,16,1,5312,True,False,False
862928,plt_CyaInt_CyaSSL_connect_CyaInt_CYASSL,elf_symbol,plt_thunk,._ZN6CyaInt14CyaSSL_connectEPNS_6CYASSLE,CyaInt::CyaSSL_connect(CyaInt::CYASSL *),plt_CyaInt_CyaSSL_connect_CyaInt_CYASSL,.plt,16,3,5312,True,False,False
862944,plt_html_tag_html_tag_void,elf_symbol,plt_thunk,._ZN8html_tagC1Ev,html_tag::html_tag(void),plt_html_tag_html_tag_void,.plt,16,2,5312,True,False,False
862960,plt_TScriptEnvironment_makeVarFromCommaText_TString_const_bool,elf_symbol,plt_thunk,._ZN18TScriptEnvironment20makeVarFromCommaTextERK7TStringb,"TScriptEnvironment::makeVarFromCommaText(TString const&,bool)",plt_TScriptEnvironment_makeVarFromCommaText_TString_const_bool,.plt,16,10,5312,True,False,False
862976,plt_TTilesPanel_TTilesPanel,elf_symbol,plt_thunk,._ZN11TTilesPanelD1Ev,TTilesPanel::~TTilesPanel(),plt_TTilesPanel_TTilesPanel,.plt,16,1,5312,True,False,False
862992,plt_CyaInt_CyaTLSv1_client_method_void,elf_symbol,plt_thunk,._ZN6CyaInt22CyaTLSv1_client_methodEv,CyaInt::CyaTLSv1_client_method(void),plt_CyaInt_CyaTLSv1_client_method_void,.plt,16,1,5312,True,False,False
863008,plt_TColorManager_initStaticVars_void,elf_symbol,plt_thunk,._Z28TColorManager_initStaticVarsv,TColorManager_initStaticVars(void),plt_TColorManager_initStaticVars_void,.plt,16,1,5312,True,False,False
863024,plt_TScriptMachine_clearTempObjects_void,elf_symbol,plt_thunk,._ZN14TScriptMachine16clearTempObjectsEv,TScriptMachine::clearTempObjects(void),plt_TScriptMachine_clearTempObjects_void,.plt,16,2,5312,True,False,False
863040,plt_TPlayer_updateRestartPos_void,elf_symbol,plt_thunk,._ZN7TPlayer16updateRestartPosEv,TPlayer::updateRestartPos(void),plt_TPlayer_updateRestartPos_void,.plt,16,3,5312,True,False,False
863056,plt_TScriptMachine_getDir_void,elf_symbol,plt_thunk,._ZN14TScriptMachine6getDirEv,TScriptMachine::getDir(void),plt_TScriptMachine_getDir_void,.plt,16,1,5312,True,False,False
863072,plt_TServerLeapProperties_TServerLeapProperties_void,elf_symbol,plt_thunk,._ZN21TServerLeapPropertiesC1Ev,TServerLeapProperties::TServerLeapProperties(void),plt_TServerLeapProperties_TServerLeapProperties_void,.plt,16,1,5312,True,False,False
863088,plt_TPlayer_canJump_void,elf_symbol,plt_thunk,._ZN7TPlayer7canJumpEv,TPlayer::canJump(void),plt_TPlayer_canJump_void,.plt,16,1,5312,True,False,False
863104,plt_THTMLPage_setStyle_TGUIStyle,elf_symbol,plt_thunk,._ZN9THTMLPage8setStyleEP9TGUIStyle,THTMLPage::setStyle(TGUIStyle *),plt_THTMLPage_setStyle_TGUIStyle,.plt,16,3,5312,True,False,False
863120,plt_TSoundPlayerJava_TSoundPlayerJava_void,elf_symbol,plt_thunk,._ZN16TSoundPlayerJavaC1Ev,TSoundPlayerJava::TSoundPlayerJava(void),plt_TSoundPlayerJava_TSoundPlayerJava_void,.plt,16,1,5312,True,False,False
863136,.yajl_alloc,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
863152,plt_getContainingPrivilegedPackage_TString_const,elf_symbol,plt_thunk,._Z30getContainingPrivilegedPackageRK7TString,getContainingPrivilegedPackage(TString const&),plt_getContainingPrivilegedPackage_TString_const,.plt,16,1,5312,True,False,False
863168,plt_TFontManager_getFontBaseName_TString_const,elf_symbol,plt_thunk,._ZN12TFontManager15getFontBaseNameERK7TString,TFontManager::getFontBaseName(TString const&),plt_TFontManager_getFontBaseName_TString_const,.plt,16,5,5312,True,False,False
863184,plt_TSocket_checkAllowConnect_TString_const_int,elf_symbol,plt_thunk,._ZN7TSocket17checkAllowConnectERK7TStringi,"TSocket::checkAllowConnect(TString const&,int)",plt_TSocket_checkAllowConnect_TString_const_int,.plt,16,1,5312,True,False,False
863200,plt_TEventCatcherList_receiveEvent_TGraalVar,elf_symbol,plt_thunk,._ZN17TEventCatcherList12receiveEventEP9TGraalVar,TEventCatcherList::receiveEvent(TGraalVar *),plt_TEventCatcherList_receiveEvent_TGraalVar,.plt,16,5,5312,True,False,False
863216,plt_unlockClientSocket_void,elf_symbol,plt_thunk,._Z18unlockClientSocketv,unlockClientSocket(void),plt_unlockClientSocket_void,.plt,16,3,5312,True,False,False
863232,plt_TLogActions_getTopScripts_TStringList_bool,elf_symbol,plt_thunk,._ZN11TLogActions13getTopScriptsEP11TStringListb,"TLogActions::getTopScripts(TStringList *,bool)",plt_TLogActions_getTopScripts_TStringList_bool,.plt,16,2,5312,True,False,False
863248,plt_startHighResolutionTimer_uint,elf_symbol,plt_thunk,._Z24startHighResolutionTimerPj,startHighResolutionTimer(uint *),plt_startHighResolutionTimer_uint,.plt,16,21,5312,True,False,False
863264,plt_TWindow_onMouseButton_int_int_bool_int,elf_symbol,plt_thunk,._ZN7TWindow13onMouseButtonEiibi,"TWindow::onMouseButton(int,int,bool,int)",plt_TWindow_onMouseButton_int_int_bool_int,.plt,16,2,5312,True,False,False
863280,plt_GuiProgressCtrl_drawWithStyle_TRectangle_const,elf_symbol,plt_thunk,._ZN15GuiProgressCtrl13drawWithStyleERK10TRectangle,GuiProgressCtrl::drawWithStyle(TRectangle const&),plt_GuiProgressCtrl_drawWithStyle_TRectangle_const,.plt,16,1,5312,True,False,False
863296,plt_operator_ne_TString_const_char_const,elf_symbol,plt_thunk,._ZneRK7TStringPKc,"operator!=(TString const&,char const*)",plt_operator_ne_TString_const_char_const,.plt,16,45,5312,True,False,False
863312,plt_TGraalVar_setSubVar_TString_const,elf_symbol,plt_thunk,._ZN9TGraalVar9setSubVarERK7TString,TGraalVar::setSubVar(TString const&),plt_TGraalVar_setSubVar_TString_const,.plt,16,4,5312,True,False,False
863328,plt_GuiPopUpMenuCtrl_drawIconAndText_TPoint_const_int_int_ColorI_const,elf_symbol,plt_thunk,._ZN16GuiPopUpMenuCtrl15drawIconAndTextERK6TPointiiRK6ColorI,"GuiPopUpMenuCtrl::drawIconAndText(TPoint const&,int,int,ColorI const&)",plt_GuiPopUpMenuCtrl_drawIconAndText_TPoint_const_int_int_ColorI_const,.plt,16,2,5312,True,False,False
863344,plt_GuiTextListCtrl_getSelectedIcon_void,elf_symbol,plt_thunk,._ZN15GuiTextListCtrl15getSelectedIconEv,GuiTextListCtrl::getSelectedIcon(void),plt_GuiTextListCtrl_getSelectedIcon_void,.plt,16,1,5312,True,False,False
863360,.jpeg_default_colorspace,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
863376,plt_GuiCanvas_mouseRightButtonDown_int,elf_symbol,plt_thunk,._ZN9GuiCanvas20mouseRightButtonDownEi,GuiCanvas::mouseRightButtonDown(int),plt_GuiCanvas_mouseRightButtonDown_int,.plt,16,4,5312,True,False,False
863392,plt_T2DMatrix_setMatrix_float_float,elf_symbol,plt_thunk,._ZN9T2DMatrix9setMatrixEPfS0_,"T2DMatrix::setMatrix(float *,float *)",plt_T2DMatrix_setMatrix_float_float,.plt,16,1,5312,True,False,False
863408,plt_THTMLPage_initParseVariables_void,elf_symbol,plt_thunk,._ZN9THTMLPage18initParseVariablesEv,THTMLPage::initParseVariables(void),plt_THTMLPage_initParseVariables_void,.plt,16,1,5312,True,False,False
863424,plt_GuiTextEditCtrl_undo_void,elf_symbol,plt_thunk,._ZN15GuiTextEditCtrl4undoEv,GuiTextEditCtrl::undo(void),plt_GuiTextEditCtrl_undo_void,.plt,16,1,5312,True,False,False
863440,.DGifExtensionToGCB,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
863456,plt_CyaInt_mp_montgomery_setup_CyaInt_mp_int_uint,elf_symbol,plt_thunk,._ZN6CyaInt19mp_montgomery_setupEPNS_6mp_intEPj,"CyaInt::mp_montgomery_setup(CyaInt::mp_int *,uint *)",plt_CyaInt_mp_montgomery_setup_CyaInt_mp_int_uint,.plt,16,1,5312,True,False,False
863472,.sin,ida_named_non_elf,,,,,.plt,16,11,5312,True,False,False
863488,plt_generateOpenGLMipmaps_uchar_const_int_int_bool,elf_symbol,plt_thunk,._Z21generateOpenGLMipmapsPKhiib,"generateOpenGLMipmaps(uchar const*,int,int,bool)",plt_generateOpenGLMipmaps_uchar_const_int_int_bool,.plt,16,2,5312,True,False,False
863504,plt_GuiScrollCtrl_drawScrollCorner_TPoint_const,elf_symbol,plt_thunk,._ZN13GuiScrollCtrl16drawScrollCornerERK6TPoint,GuiScrollCtrl::drawScrollCorner(TPoint const&),plt_GuiScrollCtrl_drawScrollCorner_TPoint_const,.plt,16,1,5312,True,False,False
863520,plt_TPlayer_setMapY_int,elf_symbol,plt_thunk,._ZN7TPlayer7setMapYEi,TPlayer::setMapY(int),plt_TPlayer_setMapY_int,.plt,16,4,5312,True,False,False
863536,plt_TTranslations_initStaticScriptVars_void,elf_symbol,plt_thunk,._Z34TTranslations_initStaticScriptVarsv,TTranslations_initStaticScriptVars(void),plt_TTranslations_initStaticScriptVars_void,.plt,16,1,5312,True,False,False
863552,plt_TBitmapLoader_findImageFile_TString_const,elf_symbol,plt_thunk,._ZN13TBitmapLoader13findImageFileERK7TString,TBitmapLoader::findImageFile(TString const&),plt_TBitmapLoader_findImageFile_TString_const,.plt,16,1,5312,True,False,False
863568,plt_TClientEnvironment_animateResources_uint,elf_symbol,plt_thunk,._ZN18TClientEnvironment16animateResourcesEj,TClientEnvironment::animateResources(uint),plt_TClientEnvironment_animateResources_uint,.plt,16,1,5312,True,False,False
863584,.jpeg_destroy_decompress,ida_named_non_elf,,,,,.plt,16,3,5312,True,False,False
863600,plt_TBitmapLoader_load_TString_const,elf_symbol,plt_thunk,._ZN13TBitmapLoader4loadERK7TString,TBitmapLoader::load(TString const&),plt_TBitmapLoader_load_TString_const,.plt,16,1,5312,True,False,False
863616,.glBlendFunc,ida_named_non_elf,,,,,.plt,16,4,5312,True,False,False
863632,plt_TPlayer_setLanguage_TString_const,elf_symbol,plt_thunk,._ZN7TPlayer11setLanguageERK7TString,TPlayer::setLanguage(TString const&),plt_TPlayer_setLanguage_TString_const,.plt,16,3,5312,True,False,False
863648,plt_THTMLAlignment_THTMLAlignment_THTMLAlignment,elf_symbol,plt_thunk,._ZN14THTMLAlignmentC1EPS_,THTMLAlignment::THTMLAlignment(THTMLAlignment*),plt_THTMLAlignment_THTMLAlignment_THTMLAlignment,.plt,16,1,5312,True,False,False
863664,plt_BZ2_compressBlock_EState_uchar,elf_symbol,plt_thunk,._Z17BZ2_compressBlockP6EStateh,"BZ2_compressBlock(EState *,uchar)",plt_BZ2_compressBlock_EState_uchar,.plt,16,2,5312,True,False,False
863680,plt_ShaUpdate_Sha_uchar_const_uint,elf_symbol,plt_thunk,._Z9ShaUpdateP3ShaPKhj,"ShaUpdate(Sha *,uchar const*,uint)",plt_ShaUpdate_Sha_uchar_const_uint,.plt,16,43,5312,True,False,False
863696,plt_TLogActions_initStaticVars_void,elf_symbol,plt_thunk,._Z26TLogActions_initStaticVarsv,TLogActions_initStaticVars(void),plt_TLogActions_initStaticVars_void,.plt,16,1,5312,True,False,False
863712,plt_TString_addunsignedint_uint_int_int_bool_bool,elf_symbol,plt_thunk,._ZN7TString14addunsignedintEjiibb,"TString::addunsignedint(uint,int,int,bool,bool)",plt_TString_addunsignedint_uint_int_int_bool_bool,.plt,16,5,5312,True,False,False
863728,plt_TShowImg_getAni_void,elf_symbol,plt_thunk,._ZN8TShowImg6getAniEv,TShowImg::getAni(void),plt_TShowImg_getAni_void,.plt,16,2,5312,True,False,False
863744,.strncpy,ida_named_non_elf,,,,,.plt,16,25,5312,True,False,False
863760,plt_anirestart_sFILE,elf_symbol,plt_thunk,._Z10anirestartP7__sFILE,anirestart(__sFILE *),plt_anirestart_sFILE,.plt,16,1,5312,True,False,False
863776,plt_THTMLAtom_getStartInBuffer_void,elf_symbol,plt_thunk,._ZNK9THTMLAtom16getStartInBufferEv,THTMLAtom::getStartInBuffer(void),plt_THTMLAtom_getStartInBuffer_void,.plt,16,16,5312,True,False,False
863792,plt_TPlayer_moveStones_void,elf_symbol,plt_thunk,._ZN7TPlayer10moveStonesEv,TPlayer::moveStones(void),plt_TPlayer_moveStones_void,.plt,16,1,5312,True,False,False
863808,plt_TScriptSpace_scheduleEvent_double_TString_const_TGraalVar,elf_symbol,plt_thunk,._ZN12TScriptSpace13scheduleEventEdRK7TStringP9TGraalVar,"TScriptSpace::scheduleEvent(double,TString const&,TGraalVar *)",plt_TScriptSpace_scheduleEvent_double_TString_const_TGraalVar,.plt,16,1,5312,True,False,False
863824,plt_TFontManager_freeResources_void,elf_symbol,plt_thunk,._ZN12TFontManager13freeResourcesEv,TFontManager::freeResources(void),plt_TFontManager_freeResources_void,.plt,16,6,5312,True,False,False
863840,.FT_GlyphLoader_CheckPoints,ida_named_non_elf,,,,,.plt,16,5,5312,True,False,False
863856,plt_getPackageFullFilename_TString_const,elf_symbol,plt_thunk,._Z22getPackageFullFilenameRK7TString,getPackageFullFilename(TString const&),plt_getPackageFullFilename_TString_const,.plt,16,3,5312,True,False,False
863872,plt_THTMLPage_insertTab_void,elf_symbol,plt_thunk,._ZN9THTMLPage9insertTabEv,THTMLPage::insertTab(void),plt_THTMLPage_insertTab_void,.plt,16,2,5312,True,False,False
863888,plt_TTilesLayerProperties_TTilesLayerProperties_void,elf_symbol,plt_thunk,._ZN21TTilesLayerPropertiesC1Ev,TTilesLayerProperties::TTilesLayerProperties(void),plt_TTilesLayerProperties_TTilesLayerProperties_void,.plt,16,1,5312,True,False,False
863904,plt_TEncryption_loadCodedScript_TString_const_int_TString_const_uint_bool,elf_symbol,plt_thunk,._ZN11TEncryption15loadCodedScriptERK7TStringiS2_jRb,"TEncryption::loadCodedScript(TString const&,int,TString const&,uint,bool &)",plt_TEncryption_loadCodedScript_TString_const_int_TString_const_uint_bool,.plt,16,2,5312,True,False,False
863920,plt_TGUIAnimation_setTransitionType_int,elf_symbol,plt_thunk,._ZN13TGUIAnimation17setTransitionTypeEi,TGUIAnimation::setTransitionType(int),plt_TGUIAnimation_setTransitionType_int,.plt,16,2,5312,True,False,False
863936,plt_TScriptMachine_unpauseCallStackProfileTimer_void,elf_symbol,plt_thunk,._ZN14TScriptMachine28unpauseCallStackProfileTimerEv,TScriptMachine::unpauseCallStackProfileTimer(void),plt_TScriptMachine_unpauseCallStackProfileTimer_void,.plt,16,1,5312,True,False,False
863952,.compress,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
863968,plt_GuiBitmapCtrl_setTile_bool,elf_symbol,plt_thunk,._ZN13GuiBitmapCtrl7setTileEb,GuiBitmapCtrl::setTile(bool),plt_GuiBitmapCtrl_setTile_bool,.plt,16,1,5312,True,False,False
863984,plt_GuiTextEditCtrl_setSelection_int_int,elf_symbol,plt_thunk,._ZN15GuiTextEditCtrl12setSelectionEii,"GuiTextEditCtrl::setSelection(int,int)",plt_GuiTextEditCtrl_setSelection_int_int,.plt,16,1,5312,True,False,False
864000,plt_GuiTextCtrl_initObject_void,elf_symbol,plt_thunk,._ZN11GuiTextCtrl10initObjectEv,GuiTextCtrl::initObject(void),plt_GuiTextCtrl_initObject_void,.plt,16,2,5312,True,False,False
